"document","comment_id","type","start","end"
"NDY-186","2983","positive feedback","0","9"
"NDY-186","2985","positive feedback","0","35"
"NDY-186","2985","positive feedback","36","107"
"NDY-186","2988","affection declaration","0","13"
"NDY-186","2988","positive feedback","20","37"
"NDY-186","2988","implicit","45","92"
"NDY-186","2988","positive feedback","93","110"
"NDY-186","2989","positive feedback","0","13"
"NDY-186","2995","positive feedback","0","13"
"NDY-186","2996","affection declaration","0","12"
"NDY-186","3000","positive feedback","0","29"
"NDY-186","3000","compliment","30","90"
"NDY-186","3003","positive feedback","0","57"
"NDY-186","3005","positive feedback","0","73"
"NDY-186","3007","positive feedback","14","25"
"NDY-186","3008","positive feedback","0","13"
"NDY-186","3010","positive feedback","0","29"
"NDY-186","3010","affection declaration","30","57"
"NDY-186","3014","positive feedback","0","40"
"NDY-186","3014","affection declaration","41","65"
"NDY-186","3015","positive feedback","0","10"
"NDY-186","3016","positive feedback","0","4"
"NDY-186","3018","compliment","0","50"
"NDY-186","3020","positive feedback","0","15"
"NDY-186","3024","affection declaration","0","11"
"NDY-186","3026","affection declaration","13","27"
"NDY-186","3031","positive feedback","0","36"
"NDY-186","3032","positive feedback","0","19"
"NDY-186","3033","positive feedback","0","9"
"NDY-186","3036","positive feedback","0","22"
"NDY-186","3036","positive feedback","23","38"
"NDY-186","3036","encouragement","39","89"
"NDY-186","3036","compliment","90","104"
"NDY-186","3039","compliment","0","110"
"NDY-186","3047","positive feedback","0","44"
"NDY-186","3047","affection declaration","45","63"
"NDY-186","3047","positive feedback","110","158"
"NDY-186","3047","positive feedback","205","238"
"NDY-186","3050","positive feedback","41","79"
"NDY-186","3051","positive feedback","0","37"
"NDY-186","3052","positive feedback","0","26"
"NDY-186","3053","positive feedback","0","19"
"NDY-186","3055","positive feedback","0","4"
"NDY-186","3059","positive feedback","0","8"
"NDY-186","3063","positive feedback","85","97"
"NDY-186","3064","positive feedback","0","45"
"NDY-186","3067","positive feedback","0","11"
"NDY-186","3068","affection declaration","0","20"
"NDY-186","3070","encouragement","0","36"
"NDY-186","3077","agreement","0","13"
"NDY-186","3078","positive feedback","0","12"
"NDY-186","3078","compliment","20","72"
"NDY-186","3080","affection declaration","0","50"
"NDY-186","3080","positive feedback","55","128"
"NDY-186","3081","positive feedback","148","194"
"NDY-186","3081","positive feedback","195","208"
"NDY-186","3081","affection declaration","209","249"
"NDY-186","3081","affection declaration","250","271"
"NDY-186","3083","positive feedback","0","9"
"NDY-186","3089","group membership","0","61"
"NDY-186","3089","affection declaration","62","79"
"NDY-186","3089","affection declaration","85","101"
"NDY-186","3089","encouragement","102","144"
"NDY-186","3089","positive feedback","145","175"
"NDY-186","3089","positive feedback","176","201"
"NDY-186","3089","positive feedback","202","288"
"NDY-186","3089","affection declaration","349","392"
"NDY-186","3090","positive feedback","0","9"
"NDY-186","3090","positive feedback","10","54"
"NDY-186","3091","positive feedback","0","25"
"NDY-186","3093","positive feedback","0","13"
"NDY-186","3095","affection declaration","0","22"
"NDY-186","3095","positive feedback","23","41"
"NDY-186","3097","positive feedback","0","8"
"NDY-186","3098","compliment","0","34"
"NDY-186","3098","group membership","35","46"
"NDY-186","3098","affection declaration","47","59"
"NDY-186","3098","affection declaration","60","73"
"NDY-186","3099","positive feedback","0","25"
"NDY-186","3102","positive feedback","0","18"
"NDY-186","3103","positive feedback","0","12"
"NDY-186","3104","positive feedback","0","2"
"NDY-186","3105","positive feedback","0","18"
"NDY-186","3105","positive feedback","19","44"
"NDY-186","3108","positive feedback","0","24"
"NDY-186","3108","affection declaration","25","51"
"NDY-186","3109","gratitude","0","10"
"NDY-186","3109","positive feedback","11","42"
"NDY-186","3109","positive feedback","43","56"
"NDY-186","3109","positive feedback","57","64"
"NDY-186","3109","encouragement","65","86"
"NDY-186","3113","affection declaration","0","42"
"NDY-186","3113","positive feedback","43","75"
"NDY-186","3113","encouragement","87","129"
"NDY-186","3113","encouragement","130","147"
"NDY-186","3114","positive feedback","0","35"
"NDY-186","3117","positive feedback","0","4"
"NDY-186","3117","positive feedback","5","39"
"NDY-186","3119","positive feedback","52","70"
"NDY-186","3125","positive feedback","0","4"
"NDY-186","3126","positive feedback","47","60"
"NDY-186","3127","positive feedback","0","4"
"NDY-186","3135","positive feedback","0","31"
"NDY-186","3138","positive feedback","0","13"
"NDY-186","3142","positive feedback","53","77"
"NDY-186","3145","positive feedback","0","17"
"NDY-186","3145","compliment","18","50"
"NDY-186","3146","affection declaration","0","13"
"NDY-186","3151","positive feedback","0","4"
"NDY-186","3154","implicit","0","33"
"NDY-186","3163","positive feedback","0","89"
"NDY-186","3164","positive feedback","43","66"
"NDY-186","3164","affection declaration","67","82"
"NDY-186","3165","compliment","0","21"
"NDY-186","3166","affection declaration","0","13"
"NDY-186","3167","positive feedback","0","26"
"NDY-186","3167","positive feedback","95","117"
"NDY-186","3169","affection declaration","64","91"
"NDY-186","3170","compliment","0","39"
"NDY-186","3170","encouragement","40","53"
"NDY-186","3171","positive feedback","0","4"
"NDY-186","3175","positive feedback","0","23"
"NDY-186","3177","compliment","0","26"
"NDY-186","3178","positive feedback","0","23"
"NDY-186","3178","positive feedback","24","77"
"NDY-186","3191","positive feedback","0","1"
"NDY-186","3194","positive feedback","0","12"
"NDY-186","3203","positive feedback","8","20"
"NDY-186","3204","positive feedback","0","4"
"NDY-186","3206","positive feedback","19","85"
"NDY-186","3206","group membership","119","160"
"NDY-186","3209","affection declaration","0","28"
"NDY-186","3210","positive feedback","0","7"
"NDY-186","3211","affection declaration","0","23"
"NDY-186","3213","positive feedback","0","4"
"NDY-186","3215","positive feedback","0","14"
"NDY-186","3222","positive feedback","0","11"
"NDY-186","3226","positive feedback","0","8"
"NDY-186","3227","positive feedback","0","1"
"NDY-186","3230","positive feedback","0","19"
"NDY-186","3236","positive feedback","0","21"
"NDY-186","3239","positive feedback","54","70"
"NDY-186","3241","affection declaration","0","14"
"NDY-186","3242","group membership","50","71"
"NDY-186","3242","positive feedback","113","154"
"NDY-186","3243","affection declaration","0","16"
"NDY-186","3246","encouragement","0","33"
"NDY-186","3247","positive feedback","0","18"
"NDY-186","3247","positive feedback","19","23"
"NDY-186","3248","positive feedback","0","3"
"NDY-186","3260","affection declaration","12","31"
"NDY-186","3280","positive feedback","0","13"
"NDY-186","3285","affection declaration","0","16"
"NDY-186","3291","positive feedback","0","18"
"NDY-186","3292","positive feedback","0","13"
"NDY-186","3293","positive feedback","0","22"
"NDY-186","3293","compliment","25","32"
"NDY-186","3295","positive feedback","0","14"
"NDY-186","3296","positive feedback","0","12"
"NDY-186","3298","positive feedback","0","14"
"NDY-186","3298","positive feedback","15","56"
"NDY-186","3302","positive feedback","0","4"
"NDY-186","3302","affection declaration","5","21"
"NDY-186","3303","positive feedback","0","15"
"NDY-186","3303","positive feedback","18","41"
"NDY-186","3305","positive feedback","0","4"
"NDY-186","3310","positive feedback","0","26"
"NDY-186","3311","compliment","0","45"
"NDY-186","3319","positive feedback","0","29"
"NDY-186","3320","compliment","0","18"
"NDY-186","3322","positive feedback","0","18"
"NDY-186","3322","encouragement","19","28"
"NDY-186","3323","affection declaration","0","20"
"NDY-186","3324","positive feedback","0","9"
"NDY-186","3326","positive feedback","0","25"
"NDY-186","3328","affection declaration","0","13"
"NDY-186","3328","group membership","14","36"
"NDY-186","3331","positive feedback","0","7"
"NDY-186","3332","positive feedback","0","12"
"NDY-186","3332","positive feedback","13","22"
"NDY-186","3334","positive feedback","35","55"
"NDY-186","3335","positive feedback","0","36"
"NDY-186","3337","positive feedback","0","15"
"NDY-186","3339","positive feedback","0","7"
"NDY-186","3340","positive feedback","0","7"
"NDY-186","3343","positive feedback","0","23"
"NDY-186","3343","affection declaration","24","71"
"NDY-186","3345","positive feedback","0","65"
"NDY-186","3347","positive feedback","0","12"
"NDY-186","3351","positive feedback","0","14"
"NDY-186","3352","positive feedback","0","4"
"NDY-186","3353","positive feedback","0","9"
"NDY-186","3355","positive feedback","0","20"
"NDY-186","3356","affection declaration","14","50"
"NDY-186","3356","positive feedback","51","114"
"NDY-186","3356","affection declaration","115","185"
"NDY-186","3357","affection declaration","13","49"
"NDY-186","3357","affection declaration","50","117"
"NDY-186","3361","agreement","0","19"
"NDY-186","3365","positive feedback","0","7"
"NDY-186","3367","compliment","0","14"
"NDY-186","3368","positive feedback","0","9"
"NDY-186","3368","positive feedback","10","34"
"NDY-186","3369","positive feedback","0","4"
"NDY-186","3373","positive feedback","0","48"
"NDY-186","3374","positive feedback","0","15"
"NDY-186","3374","encouragement","16","43"
"NDY-186","3376","positive feedback","0","9"
"NDY-186","3376","affection declaration","10","29"
"NDY-186","3377","affection declaration","0","36"
"NDY-186","3378","encouragement","0","24"
"NDY-186","3381","positive feedback","0","4"
"NDY-186","3382","positive feedback","0","27"
"NDY-186","3382","positive feedback","28","79"
"NDY-186","3384","positive feedback","0","26"
"NDY-186","3388","positive feedback","0","30"
"NDY-186","3389","positive feedback","0","4"
"NDY-186","3389","positive feedback","5","23"
"NDY-186","3407","ambiguous","0","27"
"NDY-186","3410","affection declaration","0","16"
"NDY-186","3411","positive feedback","0","19"
"NDY-186","3412","compliment","0","40"
"NDY-186","3415","affection declaration","0","35"
"NDY-186","3415","compliment","36","75"
"NDY-186","3415","compliment","76","124"
"NDY-186","3415","positive feedback","125","134"
"NDY-186","3415","positive feedback","135","163"
"NDY-186","3416","affection declaration","0","21"
"NDY-186","3416","group membership","22","33"
"NDY-186","3417","positive feedback","0","6"
"NDY-186","3417","positive feedback","7","34"
"NDY-186","3418","agreement","0","10"
"NDY-186","3422","positive feedback","0","12"
"NDY-186","3424","positive feedback","14","30"
"NDY-186","3425","positive feedback","0","17"
"NDY-186","3425","affection declaration","18","34"
"NDY-186","3427","positive feedback","0","35"
"NDY-186","3427","positive feedback","36","76"
"NDY-186","3435","positive feedback","0","12"
"NDY-186","3439","affection declaration","0","34"
"NDY-186","3439","affection declaration","82","144"
"NDY-186","3439","positive feedback","145","219"
"NDY-186","3439","gratitude","220","235"
"NDY-186","3443","positive feedback","0","12"
"NDY-186","3443","affection declaration","13","18"
"NDY-186","3446","compliment","0","29"
"NDY-186","3450","positive feedback","0","7"
"NDY-186","3450","positive feedback","8","43"
"NDY-186","3451","ambiguous","0","4"
"NDY-186","3452","positive feedback","0","4"
"NDY-186","3452","positive feedback","5","19"
"NDY-186","3452","affection declaration","20","45"
"NDY-186","3452","positive feedback","46","65"
"NDY-186","3453","positive feedback","0","4"
"NDY-186","3454","positive feedback","0","16"
"NDY-186","3455","positive feedback","0","21"
"NDY-186","3457","affection declaration","0","26"
"NDY-186","3458","compliment","0","25"
"NDY-186","3459","compliment","0","58"
"NDY-186","3460","positive feedback","0","8"
"NDY-186","3464","compliment","0","26"
"NDY-186","3465","positive feedback","0","13"
"NDY-186","3466","positive feedback","0","20"
"NDY-186","3471","affection declaration","0","17"
"NDY-186","3472","positive feedback","0","18"
"NDY-186","3473","positive feedback","0","41"
"NDY-186","3474","positive feedback","0","12"
"NDY-186","3475","positive feedback","0","14"
"NDY-186","3476","positive feedback","0","19"
"NDY-186","3477","positive feedback","0","18"
"NDY-186","3478","positive feedback","0","4"
"NDY-186","3480","positive feedback","0","28"
"NDY-186","3481","positive feedback","0","12"
"NDY-186","3481","affection declaration","15","26"
"NDY-186","3482","compliment","0","57"
"NDY-186","3482","positive feedback","167","171"
"NDY-186","3482","encouragement","172","193"
"NDY-186","3483","compliment","0","20"
"NDY-186","3484","positive feedback","0","7"
"NDY-186","3485","positive feedback","0","4"
"NDY-186","3488","positive feedback","0","18"
"NDY-186","3489","positive feedback","0","11"
"NDY-186","3494","positive feedback","0","4"
